imdbID,Title,Plot,Genre1,Genre2,Genre3
tt0115639,Beautiful Girls,"New York based jazz pianist Willie Conway heads back to his small hometown of Knights Ridge, Massachusetts for a high school reunion. The trip is as much to go to the reunion and see his old friends - none of whom left Knights Ridge after graduation - as it is to get away from his current life, at which he is at a crossroads both personally and professionally. He is just eking out a living with his piano playing gigs, and as such he is thinking about taking a sales job. He's also not sure if he's ready to marry his long time girlfriend, lawyer Tracy Stover. Most of Willie's Knights Ridge blue collar friends' best days were in high school, they still having that ""trophy"" mentality of girlfriends and wives. Only Michael ""Mo"" Morris is happily married with a family. Paul Kirkwood, whose room is plastered with magazine pictures of models, wants his waitress ex-girlfriend Jan back only because he knows now that he can't have her. And Tommy ""Birdman"" Rowland, who was the big man in high school, is trying to end his affair with his now married high school girlfriend, Darian Smalls. Despite knowing about Darian, Tommy's current girlfriend, Sharon Cassidy, stands by her man through bad and worse. A cousin of their bar owning friend Stanley ""Stinky"" Womack, the beautiful Andera who is visiting from Chicago, may provide the voice of reason for this group of friends in dealing with their women problems. Some reason is what Willie may need in trying to figure out why he is attracted to Marty, his father's thirteen year old neighbor, especially as Willie learns that Tracy has decided to join him for the reunion.",Comedy, Drama, Romance
tt0115759,Broken Arrow,"""Broken Arrow"" is the term used to describe a nuclear device that has been lost. In this movie, two nuclear missiles are stolen by rogue US pilot Deakins, but hot on his trail is his co-pilot Hale and a Park Ranger, Terry. The action takes place in Utah's canyon country; a high stakes game of cat and mouse.",Action, Crime, Thriller
tt0113403,A Midwinter's Tale,"Out of work actor Joe volunteers to help try and save his sister's local church for the community by putting on a Christmas production of Hamlet, somewhat against the advice of his agent Margaretta. As the cast he assembles are still available even at Christmas and are prepared to do it on a 'profit sharing' basis (that is, they may not get paid anything) he cannot expect - and does not get - the cream of the cream. But although they all bring their own problems and foibles along, something bigger starts to emerge in the perhaps aptly named village of Hope.",Comedy,,
tt0113247,La Haine,"The film follows three young men and their time spent in the French suburban ""ghetto,"" over a span of twenty-four hours. Vinz, a Jew, Saïd, an Arab, and Hubert, a black boxer, have grown up in these French suburbs where high levels of diversity coupled with the racist and oppressive police force have raised tensions to a critical breaking point. During the riots that took place a night before, a police officer lost his handgun in the ensuing madness, only to leave it for Vinz to find. Now, with a newfound means to gain the respect he deserves, Vinz vows to kill a cop if his friend Abdel dies in the hospital, due the beating he received while in police custody.",Crime, Drama,
tt0111173,Shopping,"Lone group of teens, led by recently released joyrider and his disenchanted Belfast girlfriend, strives to leave their mark on ""a British city in the near future"" while attempting to avoid a rival gang. Scenes of joyriding and ram-raiding, which attempt to portray the addictiveness of fast driving whilst also showing the downside (the effect on the community and ultimately death)",Action, Crime, Drama
tt0113283,Heidi Fleiss: Hollywood Madam,"A documentary crew from the BBC arrives in L.A. intent on interviewing Heidi Fleiss, a year after her arrest for running a brothel but before her trial. Several months elapse before the interview, so the crew searches for anyone who'll talk about the young woman. Two people have a lot to say to the camera: a retired madam named Alex for whom Fleiss once worked and Fleiss's one-time boyfriend, Ivan Nagy, who introduced her to Alex. Alex and Nagy don't like each other, so the crew shuttles between them with ""she said"" and ""he said."" When they finally interview Fleiss, they spend their time reciting what Alex and Nagy have had to say and asking her reaction.",Documentary, Biography,
tt0115907,City Hall,"The accidental shooting of a boy in New York leads to an investigation by the Deputy Mayor, and unexpectedly far-reaching consequences.",Drama,,
tt0115734,Bottle Rocket,Three friends plan to pull off a simple robbery and go on the run.,Comedy, Crime, Drama
tt0117102,Mr. Wrong,"Martha is a single woman working at a television talk show. When her younger sister gets married, everyone's wondering when Martha is going to meet Mr. Right and tie the knot. When by chance, Martha meets a handsome stranger named Whitman, the two fall madly in love with each other. But soon Martha discovers little quirks in Whitman... little quirks that become horrifying nightmares. But by the time Martha realizes that she must break up with him, it'll take more than subtle hints to make him go away -- she'll have to get into the most outrageous predicaments to rid herself of Mr. Wrong.",Comedy,,
tt0118040,Unforgettable,"Unsuccessfully framed for his wife's murder, Dr. David Krane attempts to find the real culprit by utilizing a new drug that allows him to experience the memories of other people first-hand....",Drama, Mystery, Sci-Fi
tt0116483,Happy Gilmore,A Hockey player wannabe finds out that he has the most powerful golf drive in history. He joins the P.G.A. tour to make some money to save grandma's house. The downside is that his hocky player mentality doesn't really go on the P.G.A. tour. Especially with the favorite to win the championship.,Comedy, Family, Sport
tt0112579,The Bridges of Madison County,"The path of Francesca Johnson's future seems destined when an unexpected fork in the road causes her to question everything she had come to expect from life. While her husband and children are away at the Illinois state fair in the summer of 1965, Robert Kincaid happens turn into the Johnson farm and asks Francesca for directions to Roseman Bridge. Francesca later learns that he was in Iowa on assignment from National Geographic magazine. She is reluctant seeing that he's a complete stranger and then she agrees to show him to the bridges and gradually she talks about her life from being a war-bride from Italy which sets the pace for this bittersweet and all-too-brief romance of her life. Through the pain of separation from her secret love and the stark isolation she feels as the details of her life consume her, she writes her thoughts of the four-day love affair which took up three journals. The journals are found by her children after the lawyer was going over Francesca's will and all the contents which produces a key to her hope chest in the bedroom which contained some of hers and Robert's things. The message they take from the diaries is to what you what you have to do to be happy in life. After learning that Robert Kincaid's cremated remains were scattered off Roseman Bridge and that their mother requested that she too be cremated and her ashes to be scattered off Roseman Bridge, the children must decide whether to honor their mother's final wishes or bury her alongside their father as the family had planned. Adapted from the novel by Robert James Waller, this is the story of a special love that happens just once in a lifetime -- if you're lucky.",Drama, Romance,
